"['a plant requires water to grow [SEP] Plants requireoxygen [SEP]', 0]","['a plant requires water to grow [SEP] Plants requireH2O [SEP]', 1]","['a plant requires water to grow [SEP] Plants requireFe [SEP]', 0]","['a plant requires water to grow [SEP] Plants requireclouds [SEP]', 0]"
"['a camera is used for recording images [SEP] A woman wants to make sure that she can physically look back over memories of a day, as they progress, whenever she wants, so shebrings a phone [SEP]', 0]","['a camera is used for recording images [SEP] A woman wants to make sure that she can physically look back over memories of a day, as they progress, whenever she wants, so shebrings a camera [SEP]', 1]","['a camera is used for recording images [SEP] A woman wants to make sure that she can physically look back over memories of a day, as they progress, whenever she wants, so shebrings a book [SEP]', 0]","['a camera is used for recording images [SEP] A woman wants to make sure that she can physically look back over memories of a day, as they progress, whenever she wants, so shebrings a lunch [SEP]', 0]"
"['raccoons eat waste [SEP] An animal that may like a banana peel is abear [SEP]', 0]","['raccoons eat waste [SEP] An animal that may like a banana peel is araccoon [SEP]', 1]","['raccoons eat waste [SEP] An animal that may like a banana peel is acat [SEP]', 0]","['raccoons eat waste [SEP] An animal that may like a banana peel is adog [SEP]', 0]"
"['matter vibrating can cause sound [SEP] A way in which sound may be heard iseating out of a bowl [SEP]', 0]","['matter vibrating can cause sound [SEP] A way in which sound may be heard ismoving pots and pans [SEP]', 1]","['matter vibrating can cause sound [SEP] A way in which sound may be heard ismoving a cardboard box [SEP]', 0]","['matter vibrating can cause sound [SEP] A way in which sound may be heard isa small plastic cup [SEP]', 0]"
"['adaptation is when an organism develops a trait over time for survival [SEP] To survive some moths have developedloud voices to scare off predators [SEP]', 0]","['adaptation is when an organism develops a trait over time for survival [SEP] To survive some moths have developedprehensile thumbs to help them grab things [SEP]', 0]","['adaptation is when an organism develops a trait over time for survival [SEP] To survive some moths have developedlarge wings that make them more visible [SEP]', 0]","['adaptation is when an organism develops a trait over time for survival [SEP] To survive some moths have developedwing patterns that allow them to blend into with leaves [SEP]', 1]"
"['as distance to an object increases , that object will appear smaller [SEP] which of these students will see the teacher larger?a boy sitting in front [SEP]', 1]","['as distance to an object increases , that object will appear smaller [SEP] which of these students will see the teacher larger?a girl in the back [SEP]', 0]","['as distance to an object increases , that object will appear smaller [SEP] which of these students will see the teacher larger?a boy outside the class [SEP]', 0]","['as distance to an object increases , that object will appear smaller [SEP] which of these students will see the teacher larger?a girl in the middle [SEP]', 0]"
"['most predators live in the same environment as their prey [SEP] Lions eat animalsin a different environment from where they live [SEP]', 0]","['most predators live in the same environment as their prey [SEP] Lions eat animalsin the water [SEP]', 0]","['most predators live in the same environment as their prey [SEP] Lions eat animalsunderground [SEP]', 0]","['most predators live in the same environment as their prey [SEP] Lions eat animalsin the same environment where they live [SEP]', 1]"
"['if a tree is cut down then that tree will die [SEP] Cutting down a treeceases its ability to grow [SEP]', 1]","['if a tree is cut down then that tree will die [SEP] Cutting down a treewill cause it to grown 10x bigger [SEP]', 0]","['if a tree is cut down then that tree will die [SEP] Cutting down a treewill decrease the likelihood of deforestation [SEP]', 0]","['if a tree is cut down then that tree will die [SEP] Cutting down a treewill cause the tree to flourish [SEP]', 0]"
"['if some nutrients are in the soil then those nutrients are in the food chain [SEP] Where do soil nutrients also exist?in organism foods [SEP]', 1]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] Where do soil nutrients also exist?in the air [SEP]', 0]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] Where do soil nutrients also exist?in the barn [SEP]', 0]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] Where do soil nutrients also exist?in the water [SEP]', 0]"
"['In the food chain process some types of plankton have the role of producer [SEP] what role does some plankton have that is similar to farmer in ohio?needs food [SEP]', 0]","['In the food chain process some types of plankton have the role of producer [SEP] what role does some plankton have that is similar to farmer in ohio?produces food [SEP]', 1]","['In the food chain process some types of plankton have the role of producer [SEP] what role does some plankton have that is similar to farmer in ohio?can get sick [SEP]', 0]","['In the food chain process some types of plankton have the role of producer [SEP] what role does some plankton have that is similar to farmer in ohio?lives in ocean [SEP]', 0]"
"['birds sometimes eat seeds [SEP] Which of the following might use Chia to fuel it?Bird [SEP]', 1]","['birds sometimes eat seeds [SEP] Which of the following might use Chia to fuel it?Kite [SEP]', 0]","['birds sometimes eat seeds [SEP] Which of the following might use Chia to fuel it?Plane [SEP]', 0]","['birds sometimes eat seeds [SEP] Which of the following might use Chia to fuel it?Jet [SEP]', 0]"
"['natural disasters can cause animals to leave an environment [SEP] Events like thunderstorms and _______ can cause animals to leave an environment.car crashes [SEP]', 0]","['natural disasters can cause animals to leave an environment [SEP] Events like thunderstorms and _______ can cause animals to leave an environment.solar eclipses [SEP]', 0]","['natural disasters can cause animals to leave an environment [SEP] Events like thunderstorms and _______ can cause animals to leave an environment.more available food [SEP]', 0]","['natural disasters can cause animals to leave an environment [SEP] Events like thunderstorms and _______ can cause animals to leave an environment.tsunamis [SEP]', 1]"
"['a leaf absorbs sunlight to perform photosynthesis [SEP] A plant performs less photosynthesis inSeptember [SEP]', 0]","['a leaf absorbs sunlight to perform photosynthesis [SEP] A plant performs less photosynthesis inMarch [SEP]', 0]","['a leaf absorbs sunlight to perform photosynthesis [SEP] A plant performs less photosynthesis inDecember [SEP]', 1]","['a leaf absorbs sunlight to perform photosynthesis [SEP] A plant performs less photosynthesis inJune [SEP]', 0]"
"['landslides often occur on mountains [SEP] A landslide hasMultiple causes [SEP]', 1]","['landslides often occur on mountains [SEP] A landslide hasUnicorns [SEP]', 0]","['landslides often occur on mountains [SEP] A landslide hasAirplanes [SEP]', 0]","['landslides often occur on mountains [SEP] A landslide hasFires [SEP]', 0]"
"['changes in an environment cause animals to adapt to survive [SEP] If a climate becomes colder over timebears that have sparse fur with thrive [SEP]', 0]","['changes in an environment cause animals to adapt to survive [SEP] If a climate becomes colder over timebears that develop thin pelts will thrive [SEP]', 0]","['changes in an environment cause animals to adapt to survive [SEP] If a climate becomes colder over timebears that carry little fat will thrive [SEP]', 0]","['changes in an environment cause animals to adapt to survive [SEP] If a climate becomes colder over timebears that grow heavier pelt will survive [SEP]', 1]"
"['tadpole changes into a frog [SEP] Earlier in their lives many amphibians atemeat [SEP]', 0]","['tadpole changes into a frog [SEP] Earlier in their lives many amphibians ateflies [SEP]', 0]","['tadpole changes into a frog [SEP] Earlier in their lives many amphibians atebeetles [SEP]', 0]","['tadpole changes into a frog [SEP] Earlier in their lives many amphibians atealgae [SEP]', 1]"
"['fossil fuels are a nonrenewable resource [SEP] Fossil fuelsare a renewable resource [SEP]', 0]","['fossil fuels are a nonrenewable resource [SEP] Fossil fuelshave an unending supply [SEP]', 0]","['fossil fuels are a nonrenewable resource [SEP] Fossil fuelscan last for eons in the future [SEP]', 0]","['fossil fuels are a nonrenewable resource [SEP] Fossil fuelsare a dwindling commodity [SEP]', 1]"
"['if liquid is boiling then that liquid is hot [SEP] Consuming a hot liquid canRemove years of rust on a knife [SEP]', 0]","['if liquid is boiling then that liquid is hot [SEP] Consuming a hot liquid cansooth a pained esophagus [SEP]', 1]","['if liquid is boiling then that liquid is hot [SEP] Consuming a hot liquid canCleanse the soul for God [SEP]', 0]","['if liquid is boiling then that liquid is hot [SEP] Consuming a hot liquid canCure blindness in a child [SEP]', 0]"
"['offspring receive genes from their parents through DNA [SEP] My dad gave memy head windows [SEP]', 1]","['offspring receive genes from their parents through DNA [SEP] My dad gave mea building [SEP]', 0]","['offspring receive genes from their parents through DNA [SEP] My dad gave meair [SEP]', 0]","['offspring receive genes from their parents through DNA [SEP] My dad gave methe sun [SEP]', 0]"
"['snow falls during the winter in the arctic environment [SEP] Snowfall takes place during the winter in what area?Arctic [SEP]', 1]","['snow falls during the winter in the arctic environment [SEP] Snowfall takes place during the winter in what area?Atlantic [SEP]', 0]","['snow falls during the winter in the arctic environment [SEP] Snowfall takes place during the winter in what area?Rain forest [SEP]', 0]","['snow falls during the winter in the arctic environment [SEP] Snowfall takes place during the winter in what area?Tropics [SEP]', 0]"
"['snow falls during the winter in some environments [SEP] Which location does not get snow in the winter?San Bernardino [SEP]', 1]","['snow falls during the winter in some environments [SEP] Which location does not get snow in the winter?Sault St. Marie [SEP]', 0]","['snow falls during the winter in some environments [SEP] Which location does not get snow in the winter?St. Paul [SEP]', 0]","['snow falls during the winter in some environments [SEP] Which location does not get snow in the winter?St. Louis [SEP]', 0]"
"['if some nutrients are in the soil then those nutrients are in the food chain [SEP] There are nutrients in dirt, like magnesium, and those nutrients may bepoisoned [SEP]', 0]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] There are nutrients in dirt, like magnesium, and those nutrients may becollected into vegetation [SEP]', 1]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] There are nutrients in dirt, like magnesium, and those nutrients may beset on fire [SEP]', 0]","['if some nutrients are in the soil then those nutrients are in the food chain [SEP] There are nutrients in dirt, like magnesium, and those nutrients may betaught to read [SEP]', 0]"
"['sending electricity through a conductor causes electric current to flow through that conductor [SEP] If you plug this into an outlet, current will flow through it.sword tip [SEP]', 1]","['sending electricity through a conductor causes electric current to flow through that conductor [SEP] If you plug this into an outlet, current will flow through it.rubber [SEP]', 0]","['sending electricity through a conductor causes electric current to flow through that conductor [SEP] If you plug this into an outlet, current will flow through it.plastic [SEP]', 0]","['sending electricity through a conductor causes electric current to flow through that conductor [SEP] If you plug this into an outlet, current will flow through it.air. [SEP]', 0]"
"['the moon orbits the Earth [SEP] If you viewed an eclipse from the moonYou would transport to another dimension [SEP]', 0]","['the moon orbits the Earth [SEP] If you viewed an eclipse from the moonIt would change time [SEP]', 0]","['the moon orbits the Earth [SEP] If you viewed an eclipse from the moonYou would be thrown off the moon [SEP]', 0]","['the moon orbits the Earth [SEP] If you viewed an eclipse from the moonit would go in reverse [SEP]', 1]"
"['inventing a tool allows that tool to be used [SEP] in order for utility of a tool to occur, what has to happen first?it needs to be cleaned [SEP]', 0]","['inventing a tool allows that tool to be used [SEP] in order for utility of a tool to occur, what has to happen first?none of these [SEP]', 0]","['inventing a tool allows that tool to be used [SEP] in order for utility of a tool to occur, what has to happen first?it needs to be baptized [SEP]', 0]","['inventing a tool allows that tool to be used [SEP] in order for utility of a tool to occur, what has to happen first?it needs to be invented [SEP]', 1]"
"['hawks eat lizards [SEP] A bird eating a lizard is an example of what type of relationship?symbiotic [SEP]', 0]","['hawks eat lizards [SEP] A bird eating a lizard is an example of what type of relationship?producer [SEP]', 0]","['hawks eat lizards [SEP] A bird eating a lizard is an example of what type of relationship?parasitic [SEP]', 0]","['hawks eat lizards [SEP] A bird eating a lizard is an example of what type of relationship?predatory [SEP]', 1]"
"['a tree growing a tree-growth ring occurs once per year [SEP] Trees grow growth-rings one time each year; so which of these is correct?a tree with nine rings is nine years old [SEP]', 1]","['a tree growing a tree-growth ring occurs once per year [SEP] Trees grow growth-rings one time each year; so which of these is correct?a tree with six rings is seven years old [SEP]', 0]","['a tree growing a tree-growth ring occurs once per year [SEP] Trees grow growth-rings one time each year; so which of these is correct?a tree with eight rings is five years old [SEP]', 0]","['a tree growing a tree-growth ring occurs once per year [SEP] Trees grow growth-rings one time each year; so which of these is correct?telling how old a tree is is impossible based on rings [SEP]', 0]"
"['living things require water for survival [SEP] To survive living thingsneed money [SEP]', 0]","['living things require water for survival [SEP] To survive living thingsneed Pu [SEP]', 0]","['living things require water for survival [SEP] To survive living thingsneed H2O [SEP]', 1]","['living things require water for survival [SEP] To survive living thingsneed hunting skills [SEP]', 0]"
"['crop rotation is when different crops are planted on a field in different years [SEP] Which cannot be an example of crop rotation?planting tomatoes one year and alfalfa the next [SEP]', 0]","['crop rotation is when different crops are planted on a field in different years [SEP] Which cannot be an example of crop rotation?planting zucchini one year and beans the next [SEP]', 0]","['crop rotation is when different crops are planted on a field in different years [SEP] Which cannot be an example of crop rotation?planting bell peppers one year and hot peppers the next [SEP]', 1]","['crop rotation is when different crops are planted on a field in different years [SEP] Which cannot be an example of crop rotation?planting corn one year and lelttuce the next [SEP]', 0]"
"['the tide cycle regularly occurs twice per day [SEP] of one misses the surf tide in the morning, will they get another chance?they have zero chance [SEP]', 0]","['the tide cycle regularly occurs twice per day [SEP] of one misses the surf tide in the morning, will they get another chance?they are still in luck [SEP]', 1]","['the tide cycle regularly occurs twice per day [SEP] of one misses the surf tide in the morning, will they get another chance?it is too late [SEP]', 0]","['the tide cycle regularly occurs twice per day [SEP] of one misses the surf tide in the morning, will they get another chance?all of these [SEP]', 0]"
"['as force exerted on an object increases , distance travelled will increase [SEP] if you push something harder, it willincrease in length [SEP]', 0]","['as force exerted on an object increases , distance travelled will increase [SEP] if you push something harder, it willtravel less distance [SEP]', 0]","['as force exerted on an object increases , distance travelled will increase [SEP] if you push something harder, it willcover more length [SEP]', 1]","['as force exerted on an object increases , distance travelled will increase [SEP] if you push something harder, it willremain in place [SEP]', 0]"
"['the color of an object can be discovered by looking at that object [SEP] which one of these students can accurately determine the color of the board marker?a student gazing upon it [SEP]', 1]","['the color of an object can be discovered by looking at that object [SEP] which one of these students can accurately determine the color of the board marker?a student in the toilet [SEP]', 0]","['the color of an object can be discovered by looking at that object [SEP] which one of these students can accurately determine the color of the board marker?a student sitting at home [SEP]', 0]","['the color of an object can be discovered by looking at that object [SEP] which one of these students can accurately determine the color of the board marker?a student at the playground [SEP]', 0]"
"['sweat is used for adjusting to hot temperatures by some animals [SEP] What do some animals use to adapt to hot temperatures?perspiration [SEP]', 1]","['sweat is used for adjusting to hot temperatures by some animals [SEP] What do some animals use to adapt to hot temperatures?eating [SEP]', 0]","['sweat is used for adjusting to hot temperatures by some animals [SEP] What do some animals use to adapt to hot temperatures?fire [SEP]', 0]","['sweat is used for adjusting to hot temperatures by some animals [SEP] What do some animals use to adapt to hot temperatures?blankets [SEP]', 0]"
"['An example of combining two substances is pouring one substance into the other substance [SEP] What is an example of combiningadding H2O to water [SEP]', 0]","['An example of combining two substances is pouring one substance into the other substance [SEP] What is an example of combiningpouring NaCl into salt [SEP]', 0]","['An example of combining two substances is pouring one substance into the other substance [SEP] What is an example of combiningadding carbon dioxide to CO2 [SEP]', 0]","['An example of combining two substances is pouring one substance into the other substance [SEP] What is an example of combiningblending eggs into cake batter [SEP]', 1]"
"['pushing on the pedals of a bike cause that bike to move [SEP] Pushing on a pedal is an example offorce [SEP]', 1]","['pushing on the pedals of a bike cause that bike to move [SEP] Pushing on a pedal is an example ofpatching [SEP]', 0]","['pushing on the pedals of a bike cause that bike to move [SEP] Pushing on a pedal is an example ofpractice [SEP]', 0]","['pushing on the pedals of a bike cause that bike to move [SEP] Pushing on a pedal is an example ofspeed [SEP]', 0]"
"['electrical conduction is when metals conduct electricity through metal [SEP] Electrical conduction would be when a voltage flows througha central nervous system [SEP]', 0]","['electrical conduction is when metals conduct electricity through metal [SEP] Electrical conduction would be when a voltage flows througha long tree branch [SEP]', 0]","['electrical conduction is when metals conduct electricity through metal [SEP] Electrical conduction would be when a voltage flows througha piece of steel wool [SEP]', 1]","['electrical conduction is when metals conduct electricity through metal [SEP] Electrical conduction would be when a voltage flows througha body of water [SEP]', 0]"
"['as the amount that matter vibrates increases , sound produced increases [SEP] Which example best shows the effect of vibration on matter?a paper airplane [SEP]', 0]","['as the amount that matter vibrates increases , sound produced increases [SEP] Which example best shows the effect of vibration on matter?a harpsicord [SEP]', 1]","['as the amount that matter vibrates increases , sound produced increases [SEP] Which example best shows the effect of vibration on matter?a pillow [SEP]', 0]","['as the amount that matter vibrates increases , sound produced increases [SEP] Which example best shows the effect of vibration on matter?box of candy [SEP]', 0]"
"[""breaking down an object changes that object 's shape and mass [SEP] When broken down, what happens to an object's shape and massit turns to water [SEP]"", 0]","[""breaking down an object changes that object 's shape and mass [SEP] When broken down, what happens to an object's shape and massit shall be broken [SEP]"", 0]","[""breaking down an object changes that object 's shape and mass [SEP] When broken down, what happens to an object's shape and massit is then altered [SEP]"", 1]","[""breaking down an object changes that object 's shape and mass [SEP] When broken down, what happens to an object's shape and massit stays the same [SEP]"", 0]"
"['most chloroplasts are found in the leaves of a plant [SEP] Leaves are the part of a plant with the most a type ofroot [SEP]', 0]","['most chloroplasts are found in the leaves of a plant [SEP] Leaves are the part of a plant with the most a type ofbud [SEP]', 0]","['most chloroplasts are found in the leaves of a plant [SEP] Leaves are the part of a plant with the most a type ofbacteria [SEP]', 0]","['most chloroplasts are found in the leaves of a plant [SEP] Leaves are the part of a plant with the most a type ofspecialized compartment [SEP]', 1]"
"['a desert environment usually has a lot of sunlight [SEP] Which location gets the most sunlight?northern Canada [SEP]', 0]","['a desert environment usually has a lot of sunlight [SEP] Which location gets the most sunlight?northern Russia [SEP]', 0]","['a desert environment usually has a lot of sunlight [SEP] Which location gets the most sunlight?Brazilian rainforest [SEP]', 0]","['a desert environment usually has a lot of sunlight [SEP] Which location gets the most sunlight?Sahara [SEP]', 1]"
"['food is a source of energy for animals [SEP] When animals need to recharge, they are unable to use electricity, and thereforetake naps [SEP]', 0]","['food is a source of energy for animals [SEP] When animals need to recharge, they are unable to use electricity, and thereforerely on fat [SEP]', 0]","['food is a source of energy for animals [SEP] When animals need to recharge, they are unable to use electricity, and thereforeuse fuel sources [SEP]', 0]","['food is a source of energy for animals [SEP] When animals need to recharge, they are unable to use electricity, and thereforerely on calories [SEP]', 1]"
"['wiring requires an electrical conductor [SEP] What is an example of wiring requiring an electrical conductor?a light switch turning on lights because of steel inside the wiring [SEP]', 1]","['wiring requires an electrical conductor [SEP] What is an example of wiring requiring an electrical conductor?a toasting failing because it used aluminium [SEP]', 0]","['wiring requires an electrical conductor [SEP] What is an example of wiring requiring an electrical conductor?a lightbulb burning out because of a faulty connection [SEP]', 0]","['wiring requires an electrical conductor [SEP] What is an example of wiring requiring an electrical conductor?a power outage because of an electrical storm [SEP]', 0]"
"['as temperature increases , the ability of that liquid to dissolve solids will increase [SEP] Leaving coconut oil out on a counter, as the day grows hotter, what happens to the oil?changes from solid to wet [SEP]', 1]","['as temperature increases , the ability of that liquid to dissolve solids will increase [SEP] Leaving coconut oil out on a counter, as the day grows hotter, what happens to the oil?it hardens up a lot [SEP]', 0]","['as temperature increases , the ability of that liquid to dissolve solids will increase [SEP] Leaving coconut oil out on a counter, as the day grows hotter, what happens to the oil?it begins to rot [SEP]', 0]","['as temperature increases , the ability of that liquid to dissolve solids will increase [SEP] Leaving coconut oil out on a counter, as the day grows hotter, what happens to the oil?it needs to be refrigerated [SEP]', 0]"
"['as state of matter changes , mass will not change [SEP] When a water balloon is frozen, it will containa much less amount of water [SEP]', 0]","['as state of matter changes , mass will not change [SEP] When a water balloon is frozen, it will containa whole bunch of frozen ice-cream [SEP]', 0]","['as state of matter changes , mass will not change [SEP] When a water balloon is frozen, it will containthe same amount of water [SEP]', 1]","['as state of matter changes , mass will not change [SEP] When a water balloon is frozen, it will containa greater amount of water [SEP]', 0]"
"['some birds live in forests [SEP] Where might you find eggs?forest [SEP]', 1]","['some birds live in forests [SEP] Where might you find eggs?space [SEP]', 0]","['some birds live in forests [SEP] Where might you find eggs?lava [SEP]', 0]","['some birds live in forests [SEP] Where might you find eggs?ocean [SEP]', 0]"
"['humans cause pollution [SEP] What is more likely to have caused pollution in the air?it developed on its own [SEP]', 0]","['humans cause pollution [SEP] What is more likely to have caused pollution in the air?a hurricane [SEP]', 0]","['humans cause pollution [SEP] What is more likely to have caused pollution in the air?an action by a business [SEP]', 1]","['humans cause pollution [SEP] What is more likely to have caused pollution in the air?a flock of birds [SEP]', 0]"
"['a desert environment usually has a lot of sunlight [SEP] A sunburn is most likely to happen after hiking in adesert [SEP]', 1]","['a desert environment usually has a lot of sunlight [SEP] A sunburn is most likely to happen after hiking in aforest [SEP]', 0]","['a desert environment usually has a lot of sunlight [SEP] A sunburn is most likely to happen after hiking in awetland [SEP]', 0]","['a desert environment usually has a lot of sunlight [SEP] A sunburn is most likely to happen after hiking in ajungle [SEP]', 0]"
"['a lever is used for moving heavy objects [SEP] A lever is used to move objects that arehefty [SEP]', 1]","['a lever is used for moving heavy objects [SEP] A lever is used to move objects that arelight [SEP]', 0]","['a lever is used for moving heavy objects [SEP] A lever is used to move objects that areshort [SEP]', 0]","['a lever is used for moving heavy objects [SEP] A lever is used to move objects that areround [SEP]', 0]"
"['the colors of the parts of an organism are inherited characteristics [SEP] A boy might have brown hair due toinheritance [SEP]', 1]","['the colors of the parts of an organism are inherited characteristics [SEP] A boy might have brown hair due toluck [SEP]', 0]","['the colors of the parts of an organism are inherited characteristics [SEP] A boy might have brown hair due tomagic [SEP]', 0]","['the colors of the parts of an organism are inherited characteristics [SEP] A boy might have brown hair due tofire [SEP]', 0]"
"['a plant requires a specific climate to grow and survive [SEP] A specific plant is foundin some areas [SEP]', 1]","['a plant requires a specific climate to grow and survive [SEP] A specific plant is foundin outer space [SEP]', 0]","['a plant requires a specific climate to grow and survive [SEP] A specific plant is foundnowhere [SEP]', 0]","['a plant requires a specific climate to grow and survive [SEP] A specific plant is foundin all areas [SEP]', 0]"
"['as the size of a flower increases , the number of pollinators it will attract increases [SEP] What does girth in a flower do?makes it smell better [SEP]', 0]","['as the size of a flower increases , the number of pollinators it will attract increases [SEP] What does girth in a flower do?makes it more beautiful [SEP]', 0]","['as the size of a flower increases , the number of pollinators it will attract increases [SEP] What does girth in a flower do?decreases the stigma size [SEP]', 0]","['as the size of a flower increases , the number of pollinators it will attract increases [SEP] What does girth in a flower do?increases the pollenator amount [SEP]', 1]"
"['wood is an electrical energy insulator [SEP] if a bad wiring affected a living room floor, which of these would be safest to climb?the mahogany desk [SEP]', 1]","['wood is an electrical energy insulator [SEP] if a bad wiring affected a living room floor, which of these would be safest to climb?the metal chair [SEP]', 0]","['wood is an electrical energy insulator [SEP] if a bad wiring affected a living room floor, which of these would be safest to climb?the steel lamp [SEP]', 0]","['wood is an electrical energy insulator [SEP] if a bad wiring affected a living room floor, which of these would be safest to climb?the ceramic floor [SEP]', 0]"
"['crop rotation renews soil [SEP] What is an example of the fact that crop rotation renews the soil?planting rows of carrots and peas next to one another [SEP]', 0]","['crop rotation renews soil [SEP] What is an example of the fact that crop rotation renews the soil?planting peas one season then carrots the next [SEP]', 1]","['crop rotation renews soil [SEP] What is an example of the fact that crop rotation renews the soil?planting a field of corn with different types in it [SEP]', 0]","['crop rotation renews soil [SEP] What is an example of the fact that crop rotation renews the soil?tilling the soil in between crops [SEP]', 0]"
"['eye color is an inherited characteristic [SEP] When the old man was much younger, he still hadbrown eyes [SEP]', 1]","['eye color is an inherited characteristic [SEP] When the old man was much younger, he still hadbaldness [SEP]', 0]","['eye color is an inherited characteristic [SEP] When the old man was much younger, he still hadgray hair [SEP]', 0]","['eye color is an inherited characteristic [SEP] When the old man was much younger, he still hadwrinkled skin [SEP]', 0]"
"['the Appalachians were formed by rock folding [SEP] The Appalachians reach amazing heights because of how stoneblew up [SEP]', 0]","['the Appalachians were formed by rock folding [SEP] The Appalachians reach amazing heights because of how stonepiles together [SEP]', 1]","['the Appalachians were formed by rock folding [SEP] The Appalachians reach amazing heights because of how stonemelted lava [SEP]', 0]","['the Appalachians were formed by rock folding [SEP] The Appalachians reach amazing heights because of how stonecreated anchors [SEP]', 0]"
"['an animal knows how to do instinctive behaviors when it is born [SEP] An animal can do some essential things without being taught or ever seeing it donewe are unaware [SEP]', 0]","['an animal knows how to do instinctive behaviors when it is born [SEP] An animal can do some essential things without being taught or ever seeing it donethat is negative [SEP]', 0]","['an animal knows how to do instinctive behaviors when it is born [SEP] An animal can do some essential things without being taught or ever seeing it donethat is affirmative [SEP]', 1]","['an animal knows how to do instinctive behaviors when it is born [SEP] An animal can do some essential things without being taught or ever seeing it doneall of these [SEP]', 0]"
"[""fat is used to keep animals warm [SEP] A bear's blubberenables him to keep his body cozy [SEP]"", 1]","[""fat is used to keep animals warm [SEP] A bear's blubberenables him to eat more [SEP]"", 0]","[""fat is used to keep animals warm [SEP] A bear's blubberis useless and a burden to his health [SEP]"", 0]","[""fat is used to keep animals warm [SEP] A bear's blubbermakes it more difficult for the bear to function [SEP]"", 0]"
"['dry wood easily burns [SEP] What would burn more quickly?wet log [SEP]', 0]","['dry wood easily burns [SEP] What would burn more quickly?green leaves [SEP]', 0]","['dry wood easily burns [SEP] What would burn more quickly?soggy tree trunk [SEP]', 0]","['dry wood easily burns [SEP] What would burn more quickly?sun dried branches [SEP]', 1]"
"['acid rain has a negative impact on water quality [SEP] If it starts raining acid rain you shouldGo for a quick run [SEP]', 0]","['acid rain has a negative impact on water quality [SEP] If it starts raining acid rain you shouldMove the car to the garage [SEP]', 1]","['acid rain has a negative impact on water quality [SEP] If it starts raining acid rain you shouldGo dancing in the rain [SEP]', 0]","['acid rain has a negative impact on water quality [SEP] If it starts raining acid rain you shouldGo for a bike ride [SEP]', 0]"
"['as the amount of water received by a plant increases , that plant will usually grow [SEP] An indian hawthorn that has received more water will usually betaller [SEP]', 1]","['as the amount of water received by a plant increases , that plant will usually grow [SEP] An indian hawthorn that has received more water will usually beolder [SEP]', 0]","['as the amount of water received by a plant increases , that plant will usually grow [SEP] An indian hawthorn that has received more water will usually beless healthy [SEP]', 0]","['as the amount of water received by a plant increases , that plant will usually grow [SEP] An indian hawthorn that has received more water will usually becolder [SEP]', 0]"
"['grey clouds are a source of precipitation [SEP] Grey clouds are a source ofhot weather [SEP]', 0]","['grey clouds are a source of precipitation [SEP] Grey clouds are a source ofelectrical currents [SEP]', 0]","['grey clouds are a source of precipitation [SEP] Grey clouds are a source offalling liquids [SEP]', 1]","['grey clouds are a source of precipitation [SEP] Grey clouds are a source ofvitamin D [SEP]', 0]"
"['reproduction is when an organism passes genetic information from itself to its offspring [SEP] Which traits could be pass along using reproduction and genetic material?nose [SEP]', 1]","['reproduction is when an organism passes genetic information from itself to its offspring [SEP] Which traits could be pass along using reproduction and genetic material?thoughts [SEP]', 0]","['reproduction is when an organism passes genetic information from itself to its offspring [SEP] Which traits could be pass along using reproduction and genetic material?money [SEP]', 0]","['reproduction is when an organism passes genetic information from itself to its offspring [SEP] Which traits could be pass along using reproduction and genetic material?habits. [SEP]', 0]"
"['some lizards live in desert habitats [SEP] Some lizards can live inenvironments lacking oxygen [SEP]', 0]","['some lizards live in desert habitats [SEP] Some lizards can live inmoisture deficient environments [SEP]', 1]","['some lizards live in desert habitats [SEP] Some lizards can live inzero gravity environments [SEP]', 0]","['some lizards live in desert habitats [SEP] Some lizards can live infood barren environments [SEP]', 0]"
"['rocks are a source of shelter for small animals in an environment [SEP] What are sources of shelter for small animals?andesite [SEP]', 1]","['rocks are a source of shelter for small animals in an environment [SEP] What are sources of shelter for small animals?wind [SEP]', 0]","['rocks are a source of shelter for small animals in an environment [SEP] What are sources of shelter for small animals?sun [SEP]', 0]","['rocks are a source of shelter for small animals in an environment [SEP] What are sources of shelter for small animals?air [SEP]', 0]"
"['something reusable can be used more than once [SEP] An example of a reusable product isa plastic cup [SEP]', 0]","['something reusable can be used more than once [SEP] An example of a reusable product isa soda can [SEP]', 0]","['something reusable can be used more than once [SEP] An example of a reusable product isa steel cup [SEP]', 1]","['something reusable can be used more than once [SEP] An example of a reusable product isa trash bag [SEP]', 0]"
"['as the mass of an object increases , the force required to push that object will increase [SEP] Moving heavy objectsrequires more might [SEP]', 1]","['as the mass of an object increases , the force required to push that object will increase [SEP] Moving heavy objectsrequires little strength [SEP]', 0]","['as the mass of an object increases , the force required to push that object will increase [SEP] Moving heavy objectsshould be easy [SEP]', 0]","['as the mass of an object increases , the force required to push that object will increase [SEP] Moving heavy objectsshould be avoided [SEP]', 0]"
